Timestamp,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Inclinometer (deg),Extensometer (mm),Piezometer (kPa),Event Type
2025-12-17 11:36:06,0.221,0.347,9.755,24.45,1.83,175.5,Normal
2025-12-17 11:36:11,0.197,0.337,9.72,24.01,1.79,174.9,Critical
2025-12-17 11:36:16,0.188,0.354,9.675,24.06,1.75,173.3,Critical
2025-12-17 11:36:21,0.188,0.329,9.664,24.51,1.76,172.8,Normal
2025-12-17 11:36:26,0.207,0.344,9.678,25.0,1.74,169.8,Critical
2025-12-17 11:36:31,0.226,0.351,9.708,24.81,1.7,171.9,Normal
2025-12-17 11:36:36,0.236,0.36,9.757,24.8,1.65,174.5,Normal
2025-12-17 11:36:41,0.228,0.375,9.783,24.42,1.73,174.6,Critical
2025-12-17 11:36:46,0.217,0.359,9.823,24.57,1.66,172.8,Critical
2025-12-17 11:36:51,0.227,0.349,9.779,24.26,1.63,170.3,Critical
2025-12-17 11:36:56,0.23,0.343,9.738,24.35,1.53,167.8,Critical
2025-12-17 11:37:01,0.237,0.369,9.725,24.39,1.51,165.0,Critical
2025-12-17 11:37:06,0.259,0.395,9.755,24.23,1.52,162.3,Normal
2025-12-17 11:37:11,0.253,0.395,9.721,24.61,1.58,160.3,Normal
2025-12-17 11:37:16,0.258,0.373,9.709,24.67,1.61,159.9,Normal
2025-12-17 11:37:21,0.229,0.345,9.675,24.99,1.69,157.9,Warning
2025-12-17 11:37:26,0.214,0.343,9.718,25.37,1.63,155.0,Normal
2025-12-17 11:37:31,0.22,0.355,9.752,25.08,1.55,154.5,Critical
2025-12-17 11:37:36,0.205,0.357,9.748,25.34,1.63,154.1,Normal
2025-12-17 11:37:41,0.191,0.351,9.716,25.27,1.62,151.4,Critical
2025-12-17 11:37:46,0.213,0.381,9.699,25.59,1.69,151.8,Warning
2025-12-17 11:37:51,0.204,0.399,9.665,25.63,1.74,150.5,Critical
2025-12-17 11:37:56,0.179,0.4,9.625,26.0,1.68,152.9,Normal
2025-12-17 11:38:01,0.202,0.4,9.611,25.96,1.64,153.5,Warning
2025-12-17 11:38:06,0.219,0.399,9.6,25.7,1.56,155.6,Warning
2025-12-17 11:38:11,0.221,0.4,9.649,25.82,1.59,154.0,Normal
2025-12-17 11:38:16,0.206,0.4,9.602,25.88,1.62,153.1,Normal
2025-12-17 11:38:21,0.193,0.4,9.614,26.2,1.71,155.5,Critical
2025-12-17 11:38:26,0.195,0.4,9.646,26.46,1.69,156.2,Normal
2025-12-17 11:38:31,0.167,0.387,9.684,26.56,1.76,156.4,Normal
2025-12-17 11:38:36,0.157,0.4,9.671,26.47,1.77,157.6,Critical
2025-12-17 11:38:41,0.135,0.4,9.667,26.48,1.7,159.3,Normal
2025-12-17 11:38:46,0.109,0.393,9.688,26.26,1.62,161.8,Normal
2025-12-17 11:38:51,0.132,0.4,9.667,26.31,1.55,159.3,Warning
2025-12-17 11:38:56,0.127,0.4,9.639,26.26,1.55,157.3,Normal
2025-12-17 11:39:01,0.12,0.4,9.661,26.25,1.57,159.6,Critical
2025-12-17 11:39:06,0.11,0.4,9.664,26.18,1.5,160.1,Normal
2025-12-17 11:39:11,0.113,0.384,9.68,25.7,1.5,157.3,Normal
2025-12-17 11:39:16,0.085,0.4,9.681,25.63,1.5,160.1,Warning
2025-12-17 11:39:21,0.07,0.4,9.656,25.99,1.58,159.6,Critical
2025-12-17 11:39:26,0.077,0.385,9.646,25.6,1.56,162.1,Normal
2025-12-17 11:39:31,0.095,0.4,9.695,25.81,1.64,164.3,Normal
2025-12-17 11:39:36,0.112,0.4,9.676,25.55,1.59,165.8,Critical
2025-12-17 11:39:41,0.119,0.4,9.64,25.51,1.57,167.9,Warning
2025-12-17 11:39:46,0.115,0.391,9.681,25.05,1.6,168.3,Warning
2025-12-17 11:39:51,0.142,0.4,9.673,24.65,1.55,166.8,Warning
2025-12-17 11:39:56,0.138,0.378,9.719,24.87,1.5,165.5,Normal
2025-12-17 11:40:01,0.141,0.4,9.76,25.05,1.6,167.5,Normal
2025-12-17 11:40:06,0.145,0.4,9.714,25.33,1.5,170.3,Critical
2025-12-17 11:40:11,0.118,0.4,9.709,25.76,1.5,173.2,Warning
2025-12-17 11:40:16,0.139,0.391,9.711,25.83,1.5,170.9,Critical
2025-12-17 11:40:21,0.149,0.393,9.753,25.57,1.5,173.0,Normal
2025-12-17 11:40:26,0.132,0.4,9.776,25.97,1.59,175.3,Normal
2025-12-17 11:40:31,0.159,0.4,9.733,25.52,1.58,175.7,Critical
2025-12-17 11:40:36,0.187,0.4,9.718,25.37,1.63,175.1,Critical
2025-12-17 11:40:41,0.205,0.387,9.751,24.96,1.71,177.5,Critical
2025-12-17 11:40:46,0.183,0.366,9.773,25.07,1.61,175.8,Warning
2025-12-17 11:40:51,0.192,0.366,9.777,25.11,1.57,173.1,Critical
2025-12-17 11:40:56,0.199,0.349,9.757,25.18,1.62,170.3,Warning
2025-12-17 11:41:01,0.202,0.332,9.713,25.16,1.65,169.6,Warning
2025-12-17 11:41:06,0.178,0.321,9.676,25.0,1.7,172.5,Warning
2025-12-17 11:41:11,0.175,0.324,9.713,24.66,1.62,172.7,Normal
2025-12-17 11:41:16,0.189,0.294,9.668,24.56,1.71,172.1,Normal
2025-12-17 11:41:21,0.183,0.294,9.698,24.38,1.78,171.4,Normal
2025-12-17 11:41:26,0.158,0.321,9.688,24.59,1.78,174.0,Normal
2025-12-17 11:41:31,0.166,0.317,9.685,24.31,1.78,173.8,Normal
2025-12-17 11:41:36,0.18,0.322,9.694,24.32,1.69,176.1,Normal
2025-12-17 11:41:41,0.167,0.324,9.731,24.56,1.68,173.4,Critical
2025-12-17 11:41:46,0.195,0.327,9.711,24.97,1.76,174.2,Warning
2025-12-17 11:41:51,0.169,0.319,9.683,25.45,1.67,174.6,Warning
2025-12-17 11:41:56,0.188,0.293,9.68,25.79,1.7,172.4,Warning
2025-12-17 11:42:01,0.182,0.266,9.655,25.34,1.68,173.6,Critical
2025-12-17 11:42:06,0.175,0.274,9.652,25.2,1.62,172.4,Critical
2025-12-17 11:42:11,0.169,0.303,9.671,25.17,1.6,170.2,Warning
2025-12-17 11:42:16,0.151,0.287,9.639,24.74,1.56,172.7,Warning
2025-12-17 11:42:21,0.175,0.301,9.648,24.28,1.54,173.1,Critical
2025-12-17 11:42:26,0.147,0.276,9.635,24.53,1.64,170.5,Normal
2025-12-17 11:42:31,0.14,0.261,9.683,24.97,1.69,173.4,Warning
2025-12-17 11:42:36,0.111,0.268,9.672,24.89,1.63,170.7,Warning
2025-12-17 11:42:41,0.098,0.245,9.694,25.16,1.55,171.1,Critical
2025-12-17 11:42:46,0.127,0.272,9.704,25.1,1.58,171.2,Warning
2025-12-17 11:42:51,0.156,0.299,9.695,25.41,1.51,169.8,Normal
2025-12-17 11:42:56,0.161,0.321,9.702,25.02,1.53,167.4,Warning
2025-12-17 11:43:01,0.148,0.315,9.702,25.22,1.5,169.9,Normal
2025-12-17 11:43:06,0.154,0.314,9.731,24.91,1.5,168.4,Warning
2025-12-17 11:43:11,0.182,0.34,9.694,24.77,1.53,171.2,Critical
2025-12-17 11:43:16,0.173,0.328,9.732,24.28,1.55,173.7,Critical
2025-12-17 11:43:21,0.145,0.312,9.734,24.34,1.5,173.3,Normal
2025-12-17 11:43:26,0.162,0.32,9.763,24.8,1.55,171.4,Warning
2025-12-17 11:43:31,0.138,0.342,9.785,25.01,1.5,169.5,Normal
2025-12-17 11:43:36,0.116,0.358,9.808,25.0,1.5,170.6,Critical
2025-12-17 11:43:41,0.104,0.329,9.809,24.85,1.6,169.8,Critical
2025-12-17 11:43:46,0.085,0.318,9.845,25.19,1.51,170.8,Warning
2025-12-17 11:43:51,0.081,0.318,9.867,25.05,1.5,171.7,Critical
2025-12-17 11:43:56,0.066,0.311,9.826,24.96,1.5,170.5,Normal
2025-12-17 11:44:01,0.092,0.307,9.798,25.05,1.53,167.9,Critical
2025-12-17 11:44:06,0.091,0.318,9.792,24.96,1.59,170.6,Normal
2025-12-17 11:44:11,0.083,0.314,9.766,25.33,1.56,173.2,Critical
2025-12-17 11:44:16,0.086,0.3,9.742,25.6,1.5,174.9,Normal
2025-12-17 11:44:21,0.093,0.277,9.765,25.66,1.5,173.0,Normal
2025-12-17 11:44:26,0.084,0.287,9.727,26.15,1.5,173.1,Normal
2025-12-17 11:44:31,0.1,0.279,9.756,26.62,1.5,171.4,Critical
2025-12-17 11:44:36,0.11,0.26,9.799,26.59,1.51,171.1,Normal
2025-12-17 11:44:41,0.138,0.253,9.802,26.5,1.53,173.2,Normal
2025-12-17 11:44:46,0.137,0.223,9.82,26.98,1.5,175.5,Normal
2025-12-17 11:44:51,0.133,0.21,9.822,27.21,1.52,172.6,Warning
2025-12-17 11:44:56,0.158,0.201,9.851,26.97,1.5,171.7,Normal
2025-12-17 11:45:01,0.129,0.196,9.845,27.25,1.59,169.8,Critical
2025-12-17 11:45:06,0.153,0.204,9.865,27.72,1.52,166.9,Normal
2025-12-17 11:45:11,0.137,0.21,9.857,28.22,1.62,164.3,Critical
2025-12-17 11:45:16,0.165,0.228,9.81,28.7,1.65,164.9,Warning
2025-12-17 11:45:21,0.187,0.258,9.837,28.88,1.58,164.8,Critical
2025-12-17 11:45:26,0.176,0.282,9.864,28.86,1.51,162.4,Normal
2025-12-17 11:45:31,0.15,0.304,9.846,28.68,1.55,162.1,Warning
2025-12-17 11:45:36,0.144,0.309,9.88,29.15,1.6,161.8,Normal
2025-12-17 11:45:41,0.145,0.331,9.925,29.51,1.65,159.8,Normal
2025-12-17 11:45:46,0.151,0.354,9.968,29.86,1.74,158.6,Normal
2025-12-17 11:45:51,0.141,0.327,10.007,30.03,1.78,157.9,Normal
2025-12-17 11:45:56,0.121,0.336,9.973,30.49,1.82,157.0,Critical
2025-12-17 11:46:01,0.102,0.356,9.966,30.11,1.75,154.3,Warning
2025-12-17 11:46:06,0.104,0.331,9.988,29.86,1.81,155.1,Normal
2025-12-17 11:46:11,0.087,0.356,9.97,30.34,1.78,156.9,Normal
2025-12-17 11:46:16,0.076,0.354,9.953,30.26,1.72,158.5,Critical
2025-12-17 11:46:21,0.097,0.34,9.947,29.77,1.81,159.4,Critical
2025-12-17 11:46:26,0.108,0.343,9.942,30.06,1.73,158.0,Critical
2025-12-17 11:46:31,0.114,0.334,9.971,30.21,1.81,159.7,Warning
2025-12-17 11:46:36,0.139,0.322,9.968,30.05,1.78,156.9,Critical
2025-12-17 11:46:41,0.139,0.345,9.939,30.04,1.69,157.8,Critical
2025-12-17 11:46:46,0.162,0.344,9.895,30.37,1.63,157.7,Normal
2025-12-17 11:46:51,0.179,0.321,9.856,30.38,1.54,158.0,Normal
2025-12-17 11:46:56,0.15,0.294,9.867,30.59,1.5,156.5,Normal
2025-12-17 11:47:01,0.143,0.284,9.844,30.69,1.53,156.0,Normal
2025-12-17 11:47:06,0.145,0.269,9.858,30.56,1.58,157.9,Normal
2025-12-17 11:47:11,0.136,0.241,9.827,30.51,1.66,159.4,Normal
2025-12-17 11:47:16,0.129,0.257,9.867,30.7,1.65,157.0,Normal
2025-12-17 11:47:21,0.151,0.281,9.893,30.62,1.71,157.9,Warning
2025-12-17 11:47:26,0.13,0.266,9.893,31.07,1.69,159.7,Critical
2025-12-17 11:47:31,0.119,0.279,9.871,31.3,1.63,161.1,Critical
2025-12-17 11:47:36,0.145,0.285,9.906,31.55,1.7,162.7,Critical
2025-12-17 11:47:41,0.152,0.296,9.941,31.25,1.74,161.4,Critical
2025-12-17 11:47:46,0.169,0.303,9.921,30.96,1.79,164.3,Warning
2025-12-17 11:47:51,0.155,0.322,9.917,30.66,1.78,166.8,Warning
2025-12-17 11:47:56,0.183,0.304,9.88,31.02,1.72,168.4,Normal
2025-12-17 11:48:01,0.2,0.333,9.832,31.19,1.8,167.9,Normal
2025-12-17 11:48:06,0.175,0.347,9.855,31.31,1.85,169.4,Normal
2025-12-17 11:48:11,0.156,0.357,9.863,31.02,1.93,170.5,Normal
2025-12-17 11:48:16,0.144,0.366,9.893,31.03,1.85,169.7,Critical
2025-12-17 11:48:21,0.118,0.337,9.862,31.15,1.85,170.4,Critical
2025-12-17 11:48:26,0.135,0.312,9.864,30.75,1.76,169.6,Critical
2025-12-17 11:48:31,0.154,0.32,9.891,31.19,1.71,171.7,Critical
2025-12-17 11:48:36,0.175,0.297,9.852,31.06,1.79,172.0,Normal
2025-12-17 11:48:41,0.197,0.278,9.806,30.9,1.69,169.7,Warning
2025-12-17 11:48:46,0.217,0.294,9.839,30.72,1.65,171.7,Warning
2025-12-17 11:48:51,0.218,0.271,9.863,31.0,1.74,170.5,Warning
2025-12-17 11:48:56,0.232,0.255,9.854,31.19,1.75,171.1,Critical
2025-12-17 11:49:01,0.226,0.234,9.843,31.35,1.76,169.5,Critical
2025-12-17 11:49:06,0.224,0.243,9.871,31.75,1.76,171.7,Normal
2025-12-17 11:49:11,0.235,0.251,9.85,31.49,1.83,172.1,Warning
2025-12-17 11:49:16,0.265,0.233,9.82,31.53,1.79,172.3,Warning
2025-12-17 11:49:21,0.294,0.204,9.803,31.69,1.85,169.4,Normal
2025-12-17 11:49:26,0.267,0.184,9.778,31.21,1.85,172.2,Critical
2025-12-17 11:49:31,0.291,0.176,9.732,31.23,1.85,169.8,Normal
2025-12-17 11:49:36,0.282,0.174,9.711,30.9,1.87,171.5,Warning
2025-12-17 11:49:41,0.31,0.177,9.701,30.5,1.91,173.8,Critical
2025-12-17 11:49:46,0.301,0.151,9.689,30.43,2.0,171.6,Critical
2025-12-17 11:49:51,0.314,0.176,9.678,30.75,2.04,170.3,Normal
2025-12-17 11:49:56,0.321,0.17,9.714,31.11,2.01,168.6,Warning
2025-12-17 11:50:01,0.327,0.189,9.705,31.2,2.01,169.0,Warning
2025-12-17 11:50:06,0.321,0.219,9.68,31.55,2.09,170.9,Warning
2025-12-17 11:50:11,0.314,0.204,9.719,31.48,2.02,170.9,Normal
2025-12-17 11:50:16,0.301,0.199,9.744,31.84,2.06,170.0,Warning
2025-12-17 11:50:21,0.285,0.205,9.724,31.53,2.02,167.4,Warning
2025-12-17 11:50:26,0.302,0.211,9.683,31.98,2.05,164.5,Normal
2025-12-17 11:50:31,0.285,0.211,9.656,31.71,2.04,164.2,Critical
2025-12-17 11:50:36,0.271,0.184,9.696,31.98,2.05,161.3,Warning
2025-12-17 11:50:41,0.276,0.172,9.722,32.26,2.1,161.1,Normal
2025-12-17 11:50:46,0.284,0.191,9.719,31.77,2.02,160.3,Critical
2025-12-17 11:50:51,0.301,0.167,9.689,31.83,2.02,157.4,Critical
2025-12-17 11:50:56,0.317,0.168,9.704,31.92,2.1,156.1,Normal
2025-12-17 11:51:01,0.344,0.159,9.738,32.26,2.14,154.8,Warning
2025-12-17 11:51:06,0.369,0.185,9.75,32.63,2.08,155.6,Warning
2025-12-17 11:51:11,0.34,0.179,9.7,32.19,2.04,153.1,Normal
2025-12-17 11:51:16,0.36,0.206,9.668,31.88,1.95,153.8,Critical
2025-12-17 11:51:21,0.377,0.225,9.701,31.71,2.02,152.1,Normal
2025-12-17 11:51:26,0.377,0.224,9.689,31.58,1.94,154.9,Normal
2025-12-17 11:51:31,0.4,0.236,9.656,31.87,1.99,152.2,Warning
2025-12-17 11:51:36,0.396,0.221,9.667,31.57,1.95,152.9,Normal
2025-12-17 11:51:41,0.247,0.191,9.804,24.56,2.26,166.0,Normal
2025-12-17 11:51:46,0.228,0.217,9.774,24.93,2.32,165.9,Critical
2025-12-17 11:51:51,0.219,0.199,9.786,24.59,2.4,163.0,Critical
2025-12-17 11:51:56,0.208,0.229,9.794,24.32,2.5,163.7,Warning
2025-12-17 11:52:01,0.212,0.257,9.81,24.0,2.53,165.4,Warning
2025-12-17 11:52:06,0.212,0.241,9.844,23.72,2.5,162.8,Normal
2025-12-17 11:52:11,0.24,0.242,9.89,23.35,2.53,161.5,Warning
2025-12-17 11:52:16,0.239,0.214,9.884,23.03,2.47,162.0,Critical
2025-12-17 11:52:21,0.236,0.225,9.908,23.44,2.48,161.8,Critical
2025-12-17 11:52:26,0.206,0.202,9.913,23.35,2.56,159.6,Normal
2025-12-17 11:52:31,0.235,0.192,9.958,23.28,2.6,161.7,Critical
2025-12-17 11:52:36,0.228,0.187,9.984,23.71,2.66,159.2,Critical
2025-12-17 11:52:41,0.199,0.199,9.996,23.86,2.6,160.8,Critical
2025-12-17 11:52:46,0.182,0.213,9.987,23.68,2.5,162.6,Critical
2025-12-17 11:52:51,0.202,0.239,9.945,24.0,2.58,163.3,Normal
2025-12-17 11:52:56,0.182,0.256,9.981,24.37,2.67,162.5,Critical
2025-12-17 11:53:01,0.172,0.233,9.966,24.37,2.77,162.8,Normal
2025-12-17 11:53:06,0.146,0.237,9.951,24.7,2.79,160.8,Normal
2025-12-17 11:53:11,0.154,0.231,9.953,24.83,2.84,160.9,Normal
2025-12-17 11:53:16,0.128,0.239,9.929,25.2,2.9,160.3,Critical
2025-12-17 11:53:21,0.136,0.237,9.914,25.39,2.88,160.6,Normal
2025-12-17 11:53:26,0.109,0.214,9.912,25.49,2.83,159.0,Warning
2025-12-17 11:53:31,0.09,0.205,9.911,25.36,2.79,160.3,Normal
2025-12-17 11:53:36,0.095,0.201,9.914,25.15,2.84,161.2,Warning
2025-12-17 11:53:41,0.125,0.188,9.942,24.99,2.79,161.2,Critical
2025-12-17 11:53:46,0.138,0.171,9.93,24.88,2.74,163.5,Normal
2025-12-17 11:53:51,0.11,0.192,9.976,25.2,2.76,165.2,Normal
2025-12-17 11:53:56,0.122,0.184,9.98,24.91,2.85,163.3,Normal
2025-12-17 11:54:01,0.113,0.192,9.941,24.72,2.79,164.8,Warning
2025-12-17 11:54:06,0.138,0.199,9.956,25.01,2.7,166.1,Normal
2025-12-17 11:54:11,0.147,0.19,9.92,25.29,2.69,164.5,Warning
2025-12-17 11:54:16,0.14,0.214,9.966,25.21,2.67,162.8,Critical
2025-12-17 11:54:21,0.165,0.226,9.966,25.56,2.68,161.7,Warning
2025-12-17 11:54:26,0.186,0.24,9.962,25.38,2.61,158.9,Normal
2025-12-17 11:54:31,0.208,0.247,9.918,25.41,2.57,161.7,Critical
2025-12-17 11:54:36,0.18,0.236,9.957,25.15,2.54,159.2,Normal
2025-12-17 11:54:41,0.152,0.262,9.909,25.61,2.52,161.3,Normal
2025-12-17 11:54:46,0.123,0.261,9.948,25.5,2.43,163.2,Normal
2025-12-17 11:54:51,0.114,0.29,9.966,25.13,2.4,165.8,Warning
2025-12-17 11:54:56,0.109,0.275,9.968,25.59,2.47,164.3,Critical
2025-12-17 11:55:01,0.125,0.245,9.953,25.42,2.45,161.5,Critical
2025-12-17 11:55:06,0.155,0.24,9.933,25.02,2.49,162.9,Critical
2025-12-17 11:55:13,0.204,0.214,9.826,25.13,1.98,171.1,Critical
2025-12-17 11:55:18,0.204,0.203,9.8,25.06,1.98,173.3,Normal
2025-12-17 11:55:23,0.224,0.182,9.798,25.56,2.01,173.5,Normal
2025-12-17 11:55:28,0.214,0.174,9.796,25.51,1.91,173.5,Normal
2025-12-17 11:55:33,0.2,0.176,9.807,25.39,1.92,171.3,Warning
2025-12-17 11:55:38,0.188,0.17,9.852,25.79,1.83,171.0,Warning
2025-12-17 11:55:43,0.207,0.15,9.826,26.15,1.92,169.5,Critical
2025-12-17 11:55:48,0.203,0.124,9.812,25.97,1.91,171.6,Warning
2025-12-17 11:55:53,0.227,0.152,9.822,26.15,1.98,173.1,Warning
2025-12-17 11:55:58,0.198,0.164,9.861,26.02,2.01,174.5,Warning
2025-12-17 11:56:03,0.172,0.177,9.906,25.99,1.93,172.7,Critical
2025-12-17 11:56:08,0.165,0.157,9.921,25.56,2.01,174.5,Critical
2025-12-17 11:56:13,0.185,0.146,9.942,25.65,2.04,171.9,Warning
2025-12-17 11:56:18,0.207,0.144,9.939,25.19,2.05,173.4,Warning
2025-12-17 11:56:23,0.196,0.166,9.913,25.12,1.95,174.8,Normal
2025-12-17 11:56:28,0.201,0.137,9.954,25.38,1.94,177.2,Critical
2025-12-17 11:56:33,0.179,0.121,9.974,25.23,1.98,177.4,Normal
2025-12-17 11:56:38,0.173,0.131,10.006,24.73,2.08,175.0,Warning
2025-12-17 11:56:43,0.165,0.128,10.043,25.04,2.0,176.6,Warning
2025-12-17 11:56:48,0.15,0.131,10.03,25.33,1.98,177.2,Warning
2025-12-17 11:56:53,0.131,0.138,10.076,25.4,1.91,178.8,Normal
2025-12-17 11:56:58,0.148,0.167,10.104,24.94,1.82,179.6,Critical
2025-12-17 11:57:03,0.138,0.168,10.064,24.99,1.84,180.6,Normal
2025-12-17 11:57:08,0.127,0.17,10.047,24.82,1.8,177.7,Warning
2025-12-17 11:57:13,0.112,0.157,10.092,25.13,1.75,180.7,Warning
2025-12-17 11:57:18,0.114,0.134,10.074,25.2,1.76,183.7,Normal
2025-12-17 11:57:23,0.127,0.162,10.108,25.02,1.85,184.5,Critical
2025-12-17 11:57:28,0.122,0.167,10.15,25.47,1.94,184.8,Critical
2025-12-17 11:57:33,0.093,0.153,10.103,25.93,1.9,185.4,Critical
2025-12-17 11:57:38,0.07,0.141,10.125,26.2,1.96,183.8,Critical
2025-12-17 11:57:43,0.092,0.144,10.148,26.42,1.88,185.1,Warning
2025-12-17 11:57:48,0.097,0.15,10.133,26.09,1.98,184.7,Normal
2025-12-17 11:57:53,0.115,0.132,10.123,26.11,2.07,186.8,Normal
2025-12-17 11:57:58,0.139,0.141,10.113,26.46,2.02,188.6,Normal
2025-12-17 11:58:03,0.148,0.111,10.075,26.15,1.95,189.1,Warning
2025-12-17 11:58:08,0.169,0.101,10.121,26.58,2.01,187.4,Normal
2025-12-17 11:58:13,0.179,0.09,10.115,27.0,2.04,188.8,Critical
2025-12-17 11:58:18,0.156,0.104,10.128,27.37,1.95,190.3,Critical
2025-12-17 11:58:23,0.177,0.116,10.134,27.03,1.89,192.1,Critical
2025-12-17 11:58:28,0.204,0.135,10.116,27.13,1.85,193.4,Critical
2025-12-17 11:58:33,0.234,0.163,10.116,27.48,1.76,195.7,Warning
2025-12-17 11:58:38,0.236,0.135,10.072,27.5,1.67,195.1,Normal
2025-12-17 11:58:43,0.248,0.164,10.082,27.09,1.74,196.7,Normal
2025-12-17 11:58:48,0.23,0.166,10.086,26.79,1.76,196.0,Normal
2025-12-17 11:58:53,0.233,0.19,10.092,26.82,1.73,196.9,Critical
2025-12-17 11:58:58,0.247,0.201,10.136,27.02,1.77,194.6,Critical
2025-12-17 11:59:03,0.255,0.227,10.104,27.4,1.82,194.0,Critical
2025-12-17 11:59:08,0.251,0.211,10.102,27.34,1.85,191.0,Normal
2025-12-17 11:59:13,0.246,0.197,10.092,27.43,1.82,189.6,Critical
2025-12-17 11:59:18,0.246,0.183,10.142,27.93,1.91,190.6,Normal
2025-12-17 11:59:23,0.257,0.191,10.107,27.89,1.83,189.9,Normal
2025-12-17 11:59:28,0.268,0.213,10.15,27.8,1.88,188.7,Normal
2025-12-17 11:59:33,0.273,0.23,10.132,27.37,1.9,189.8,Normal
2025-12-17 11:59:38,0.302,0.206,10.107,27.81,1.81,189.4,Warning
2025-12-17 11:59:43,0.294,0.189,10.118,27.42,1.71,190.7,Warning
2025-12-17 11:59:48,0.268,0.173,10.134,27.89,1.7,193.4,Critical
2025-12-17 11:59:53,0.257,0.157,10.106,27.63,1.8,190.8,Warning
2025-12-17 11:59:58,0.258,0.127,10.081,27.93,1.72,192.8,Critical
2025-12-17 12:00:03,0.258,0.149,10.041,27.51,1.67,192.2,Warning
2025-12-17 12:00:08,0.252,0.173,9.996,27.79,1.74,190.7,Warning
2025-12-17 12:00:13,0.225,0.203,9.991,28.05,1.73,189.2,Normal
2025-12-17 12:00:18,0.234,0.187,10.037,27.59,1.74,186.5,Warning
2025-12-17 12:00:23,0.229,0.182,10.044,27.47,1.69,184.1,Critical
2025-12-17 12:00:28,0.238,0.165,9.994,27.77,1.69,181.5,Warning
2025-12-17 12:00:33,0.226,0.189,10.009,27.76,1.78,180.8,Normal
2025-12-17 12:00:38,0.249,0.174,10.023,27.72,1.73,180.5,Warning
2025-12-17 12:00:43,0.253,0.203,10.059,28.11,1.81,182.6,Normal
2025-12-17 12:00:48,0.257,0.227,10.031,28.27,1.85,183.2,Normal
2025-12-17 12:00:53,0.255,0.214,10.072,27.92,1.83,185.8,Critical
2025-12-17 12:00:58,0.254,0.228,10.031,27.91,1.86,185.9,Normal
2025-12-17 12:01:03,0.264,0.201,9.993,27.58,1.88,188.3,Critical
2025-12-17 12:01:08,0.283,0.21,10.037,28.03,1.94,188.2,Warning
2025-12-17 12:01:13,0.273,0.236,10.034,28.37,1.86,189.2,Normal
2025-12-17 12:01:18,0.303,0.207,10.057,28.01,1.92,192.0,Warning
2025-12-17 12:01:23,0.328,0.23,10.047,28.05,1.97,193.8,Warning
2025-12-17 12:01:28,0.327,0.256,10.048,28.35,2.03,194.8,Warning
2025-12-17 12:01:33,0.338,0.262,10.071,28.34,1.95,196.7,Critical
2025-12-17 12:01:38,0.338,0.273,10.099,27.94,1.99,194.3,Normal
2025-12-17 12:01:43,0.315,0.273,10.057,27.68,1.98,196.2,Warning
2025-12-17 12:01:48,0.33,0.286,10.023,27.59,1.96,195.0,Normal
2025-12-17 12:01:53,0.309,0.278,10.003,27.93,1.93,196.7,Critical
2025-12-17 12:01:58,0.315,0.296,9.956,27.58,1.9,197.4,Normal
2025-12-17 12:02:03,0.307,0.31,9.989,27.29,1.98,197.1,Normal
2025-12-17 12:02:08,0.296,0.315,9.974,27.06,1.92,198.8,Normal
2025-12-17 12:02:13,0.321,0.291,10.003,27.5,1.94,196.0,Critical
2025-12-17 12:02:18,0.344,0.283,9.967,27.21,1.95,193.2,Normal
2025-12-17 12:02:23,0.346,0.269,9.949,27.33,1.95,191.4,Normal
2025-12-17 12:02:28,0.342,0.241,9.996,27.41,2.01,193.9,Critical
2025-12-17 12:02:33,0.359,0.26,10.04,27.11,1.92,191.7,Critical
2025-12-17 12:02:38,0.37,0.286,10.081,26.96,1.99,192.8,Critical
2025-12-17 12:02:43,0.359,0.297,10.08,26.49,2.05,190.5,Critical
2025-12-17 12:02:48,0.333,0.308,10.07,26.83,2.14,187.5,Warning
2025-12-17 12:02:53,0.352,0.321,10.102,26.8,2.23,189.9,Normal
2025-12-17 12:02:58,0.368,0.317,10.091,27.11,2.3,187.8,Normal
2025-12-17 12:03:03,0.361,0.342,10.128,26.99,2.33,189.4,Warning
2025-12-17 12:03:08,0.341,0.343,10.177,26.55,2.36,189.3,Normal
2025-12-17 12:03:13,0.322,0.37,10.188,26.96,2.39,191.7,Warning
2025-12-17 12:03:18,0.337,0.387,10.143,27.39,2.46,189.9,Normal
2025-12-17 12:03:23,0.352,0.389,10.167,27.5,2.38,188.4,Critical
2025-12-17 12:03:28,0.334,0.4,10.121,27.88,2.33,189.8,Warning
2025-12-17 12:03:33,0.331,0.4,10.094,28.27,2.3,188.8,Critical
2025-12-17 12:03:38,0.351,0.392,10.047,28.11,2.35,189.8,Warning
2025-12-17 12:03:43,0.328,0.4,10.01,28.44,2.37,189.1,Warning
2025-12-17 12:03:48,0.341,0.4,9.966,28.53,2.35,192.0,Normal
2025-12-17 12:03:53,0.365,0.393,10.006,28.1,2.35,191.3,Warning
2025-12-17 12:03:58,0.393,0.399,10.045,27.76,2.38,192.5,Warning
2025-12-17 12:04:03,0.365,0.396,10.074,27.85,2.34,190.4,Normal
2025-12-17 12:04:08,0.342,0.4,10.027,27.79,2.36,189.0,Critical
2025-12-17 12:04:13,0.361,0.386,10.034,27.59,2.45,191.5,Normal
2025-12-17 12:04:18,0.346,0.394,10.071,27.89,2.46,189.4,Warning
