timestamp,level,message
2025-12-17T11:47:48.522820,normal,Rockfall risk is NORMAL (26.6%)
2025-12-17T11:47:53.567087,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T11:47:58.607662,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T11:48:03.669027,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T11:48:08.715291,normal,Rockfall risk is NORMAL (29.7%)
2025-12-17T11:48:13.756542,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T11:48:18.797889,normal,Rockfall risk is NORMAL (34.9%)
2025-12-17T11:48:23.847936,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T11:48:28.892975,normal,Rockfall risk is NORMAL (25.8%)
2025-12-17T11:48:33.941490,normal,Rockfall risk is NORMAL (27.8%)
2025-12-17T11:48:38.977956,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T11:48:44.014183,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T11:48:49.053797,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T11:48:54.094057,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T11:48:59.137500,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T11:49:04.188196,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T11:49:09.231143,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T11:49:14.267604,normal,Rockfall risk is NORMAL (30.0%)
2025-12-17T11:49:19.311079,normal,Rockfall risk is NORMAL (32.2%)
2025-12-17T11:49:24.350158,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T11:49:29.387768,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T11:49:34.434553,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T11:49:39.480568,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T11:49:44.520191,normal,Rockfall risk is NORMAL (27.0%)
2025-12-17T11:49:49.560532,normal,Rockfall risk is NORMAL (33.3%)
2025-12-17T11:49:54.606854,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T11:49:59.652163,normal,Rockfall risk is NORMAL (29.1%)
2025-12-17T11:50:04.691158,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T11:50:09.739704,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T11:50:14.775279,normal,Rockfall risk is NORMAL (32.2%)
2025-12-17T11:50:19.814986,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T11:50:24.859676,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T11:50:29.897347,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T11:50:34.941479,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T11:50:39.977634,normal,Rockfall risk is NORMAL (26.6%)
2025-12-17T11:50:45.024018,normal,Rockfall risk is NORMAL (33.2%)
2025-12-17T11:50:50.069057,normal,Rockfall risk is NORMAL (34.7%)
2025-12-17T11:50:55.118842,normal,Rockfall risk is NORMAL (28.7%)
2025-12-17T11:51:00.164526,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T11:51:05.208046,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T11:51:10.240322,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T11:51:15.283413,normal,Rockfall risk is NORMAL (30.2%)
2025-12-17T11:51:20.327689,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T11:51:25.368067,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T11:51:30.401921,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T11:51:35.437600,normal,Rockfall risk is NORMAL (29.2%)
2025-12-17T11:51:41.686233,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T11:51:46.738033,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T11:51:51.777954,normal,Rockfall risk is NORMAL (29.4%)
2025-12-17T11:51:56.818258,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T11:52:01.859912,normal,Rockfall risk is NORMAL (34.1%)
2025-12-17T11:52:06.899873,normal,Rockfall risk is NORMAL (26.2%)
2025-12-17T11:52:11.938699,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T11:52:16.978947,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T11:52:22.015942,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T11:52:27.062122,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T11:52:32.106495,normal,Rockfall risk is NORMAL (27.1%)
2025-12-17T11:52:37.147045,normal,Rockfall risk is NORMAL (31.6%)
2025-12-17T11:52:42.185271,normal,Rockfall risk is NORMAL (25.3%)
2025-12-17T11:52:47.224743,normal,Rockfall risk is NORMAL (30.9%)
2025-12-17T11:52:52.263994,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T11:52:57.310285,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T11:53:02.355061,normal,Rockfall risk is NORMAL (31.2%)
2025-12-17T11:53:07.397543,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T11:53:12.443723,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T11:53:17.483471,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T11:53:22.529726,normal,Rockfall risk is NORMAL (32.4%)
2025-12-17T11:53:27.566676,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T11:53:32.604709,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T11:53:37.642984,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T11:53:42.676810,normal,Rockfall risk is NORMAL (25.6%)
2025-12-17T11:53:47.721601,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T11:53:52.761454,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T11:53:57.800620,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T11:54:02.842786,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T11:54:07.885135,normal,Rockfall risk is NORMAL (33.5%)
2025-12-17T11:54:12.926973,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T11:54:17.966777,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T11:54:23.006834,normal,Rockfall risk is NORMAL (32.1%)
2025-12-17T11:54:28.044446,normal,Rockfall risk is NORMAL (29.6%)
2025-12-17T11:54:33.085426,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T11:54:38.122500,normal,Rockfall risk is NORMAL (25.8%)
2025-12-17T11:54:43.164530,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T11:54:48.205191,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T11:54:53.240047,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T11:54:58.285042,normal,Rockfall risk is NORMAL (25.6%)
2025-12-17T11:55:03.327878,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T11:55:08.367988,normal,Rockfall risk is NORMAL (28.7%)
2025-12-17T11:55:13.304239,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T11:55:18.348572,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T11:55:23.388080,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T11:55:28.434573,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T11:55:33.477565,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T11:55:38.521945,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T11:55:43.565235,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T11:55:48.609669,normal,Rockfall risk is NORMAL (32.6%)
2025-12-17T11:55:53.656614,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T11:55:58.694051,normal,Rockfall risk is NORMAL (25.6%)
2025-12-17T11:56:03.739362,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T11:56:08.776178,normal,Rockfall risk is NORMAL (27.0%)
2025-12-17T11:56:13.814487,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T11:56:18.855400,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T11:56:23.892722,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T11:56:28.933147,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T11:56:33.970221,normal,Rockfall risk is NORMAL (25.0%)
2025-12-17T11:56:39.014559,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T11:56:44.051581,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T11:56:49.095722,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T11:56:54.134336,normal,Rockfall risk is NORMAL (32.9%)
2025-12-17T11:56:59.178909,normal,Rockfall risk is NORMAL (30.2%)
2025-12-17T11:57:04.218595,normal,Rockfall risk is NORMAL (30.8%)
2025-12-17T11:57:09.268390,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T11:57:14.309093,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T11:57:19.354051,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T11:57:24.401894,normal,Rockfall risk is NORMAL (32.8%)
2025-12-17T11:57:29.440652,normal,Rockfall risk is NORMAL (32.9%)
2025-12-17T11:57:34.486466,normal,Rockfall risk is NORMAL (30.2%)
2025-12-17T11:57:39.530004,normal,Rockfall risk is NORMAL (27.0%)
2025-12-17T11:57:44.571035,normal,Rockfall risk is NORMAL (33.5%)
2025-12-17T11:57:49.614127,normal,Rockfall risk is NORMAL (31.3%)
2025-12-17T11:57:54.654929,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T11:57:59.689519,normal,Rockfall risk is NORMAL (30.3%)
2025-12-17T11:58:04.723459,normal,Rockfall risk is NORMAL (30.1%)
2025-12-17T11:58:09.770334,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T11:58:14.817344,normal,Rockfall risk is NORMAL (27.5%)
2025-12-17T11:58:19.863736,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T11:58:24.903116,normal,Rockfall risk is NORMAL (30.8%)
2025-12-17T11:58:29.941886,normal,Rockfall risk is NORMAL (31.1%)
2025-12-17T11:58:34.980125,normal,Rockfall risk is NORMAL (34.8%)
2025-12-17T11:58:40.019961,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T11:58:45.061376,normal,Rockfall risk is NORMAL (28.7%)
2025-12-17T11:58:50.099226,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T11:58:55.136739,normal,Rockfall risk is NORMAL (32.7%)
2025-12-17T11:59:00.176441,normal,Rockfall risk is NORMAL (26.8%)
2025-12-17T11:59:05.216024,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T11:59:10.261194,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T11:59:15.300064,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T11:59:20.341006,normal,Rockfall risk is NORMAL (34.9%)
2025-12-17T11:59:25.398276,normal,Rockfall risk is NORMAL (25.7%)
2025-12-17T11:59:30.433628,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T11:59:35.478757,normal,Rockfall risk is NORMAL (32.5%)
2025-12-17T11:59:40.521355,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T11:59:45.560837,normal,Rockfall risk is NORMAL (26.0%)
2025-12-17T11:59:50.599443,normal,Rockfall risk is NORMAL (29.9%)
2025-12-17T11:59:55.640441,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T12:00:00.683494,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T12:00:05.720112,normal,Rockfall risk is NORMAL (27.5%)
2025-12-17T12:00:10.763177,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T12:00:15.806846,normal,Rockfall risk is NORMAL (32.5%)
2025-12-17T12:00:20.852786,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T12:00:25.895983,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T12:00:30.939658,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T12:00:35.980634,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T12:00:41.022641,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T12:00:46.066763,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T12:00:51.106339,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T12:00:56.143920,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T12:01:01.176864,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T12:01:06.210513,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T12:01:11.247874,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T12:01:16.295201,normal,Rockfall risk is NORMAL (34.7%)
2025-12-17T12:01:21.335063,normal,Rockfall risk is NORMAL (29.5%)
2025-12-17T12:01:26.383268,normal,Rockfall risk is NORMAL (32.1%)
2025-12-17T12:01:31.422847,normal,Rockfall risk is NORMAL (26.0%)
2025-12-17T12:01:36.462973,normal,Rockfall risk is NORMAL (25.3%)
2025-12-17T12:01:41.505813,normal,Rockfall risk is NORMAL (30.1%)
2025-12-17T12:01:46.546462,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T12:01:51.586740,normal,Rockfall risk is NORMAL (34.1%)
2025-12-17T12:01:56.631987,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T12:02:01.677058,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T12:02:06.724285,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T12:02:11.761060,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T12:02:16.800602,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T12:02:21.841028,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T12:02:26.879405,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T12:02:31.917268,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T12:02:36.964778,normal,Rockfall risk is NORMAL (34.4%)
2025-12-17T12:02:42.004455,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T12:02:47.046222,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T12:02:52.085381,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T12:02:57.122804,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T12:03:02.159264,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T12:03:07.198005,normal,Rockfall risk is NORMAL (26.6%)
2025-12-17T12:03:12.234360,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T12:03:17.275918,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T12:03:22.330397,normal,Rockfall risk is NORMAL (30.7%)
2025-12-17T12:03:27.374404,normal,Rockfall risk is NORMAL (26.2%)
2025-12-17T12:03:32.423040,normal,Rockfall risk is NORMAL (29.9%)
2025-12-17T12:03:37.463435,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T12:03:42.501769,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T12:03:47.545647,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T12:03:52.588233,normal,Rockfall risk is NORMAL (26.1%)
2025-12-17T12:03:57.634114,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T12:04:02.678202,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T12:04:07.715024,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T12:04:12.758281,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T12:04:17.801268,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T12:04:22.846280,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T12:04:27.866247,normal,Rockfall risk is NORMAL (28.4%)
2025-12-17T12:04:32.889874,normal,Rockfall risk is NORMAL (25.8%)
2025-12-17T12:04:37.908999,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T12:04:42.931710,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T12:04:47.952727,normal,Rockfall risk is NORMAL (25.7%)
2025-12-17T12:04:52.974002,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T12:04:57.992263,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T12:05:03.010902,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T12:05:08.037413,normal,Rockfall risk is NORMAL (30.1%)
2025-12-17T12:05:13.059549,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T12:05:18.080033,normal,Rockfall risk is NORMAL (25.2%)
2025-12-17T12:05:23.096767,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T12:05:28.114364,normal,Rockfall risk is NORMAL (25.1%)
2025-12-17T12:05:33.155119,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T12:05:38.193373,normal,Rockfall risk is NORMAL (25.8%)
2025-12-17T12:05:43.214189,normal,Rockfall risk is NORMAL (33.2%)
2025-12-17T12:05:48.239283,normal,Rockfall risk is NORMAL (29.6%)
2025-12-17T12:05:53.258594,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T12:05:58.275787,normal,Rockfall risk is NORMAL (32.2%)
2025-12-17T12:06:03.294331,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T12:06:08.315866,normal,Rockfall risk is NORMAL (25.6%)
2025-12-17T12:06:13.333622,normal,Rockfall risk is NORMAL (33.4%)
2025-12-17T12:06:18.353508,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T12:06:23.371469,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T12:06:28.389650,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T12:06:33.413274,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T12:06:38.455171,normal,Rockfall risk is NORMAL (32.8%)
2025-12-17T12:06:43.498034,normal,Rockfall risk is NORMAL (27.4%)
2025-12-17T12:06:48.540062,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T12:06:53.583386,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T12:06:58.636089,normal,Rockfall risk is NORMAL (28.4%)
2025-12-17T12:07:03.678403,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T12:07:08.724269,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T12:07:13.762127,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T12:07:18.807143,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T12:07:23.853220,normal,Rockfall risk is NORMAL (26.6%)
2025-12-17T12:07:28.903419,normal,Rockfall risk is NORMAL (34.5%)
2025-12-17T12:07:33.945691,normal,Rockfall risk is NORMAL (28.4%)
2025-12-17T12:07:38.984043,normal,Rockfall risk is NORMAL (29.4%)
2025-12-17T12:07:44.021472,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T12:07:49.070323,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T12:07:54.107967,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T12:07:59.160322,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T12:08:04.203735,normal,Rockfall risk is NORMAL (27.3%)
2025-12-17T12:08:09.246578,normal,Rockfall risk is NORMAL (27.8%)
2025-12-17T12:08:14.297032,normal,Rockfall risk is NORMAL (34.7%)
2025-12-17T12:08:19.342303,normal,Rockfall risk is NORMAL (31.2%)
2025-12-17T12:08:24.386734,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T12:08:29.430159,normal,Rockfall risk is NORMAL (32.9%)
2025-12-17T12:08:34.463782,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T12:08:39.505435,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T12:08:44.548547,normal,Rockfall risk is NORMAL (30.9%)
2025-12-17T12:08:49.587186,normal,Rockfall risk is NORMAL (33.0%)
2025-12-17T12:08:54.636505,normal,Rockfall risk is NORMAL (33.9%)
2025-12-17T12:08:59.682649,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T12:09:04.729159,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T12:09:09.773702,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T12:09:14.827511,normal,Rockfall risk is NORMAL (29.1%)
2025-12-17T12:09:19.870353,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T12:09:24.908570,normal,Rockfall risk is NORMAL (27.2%)
2025-12-17T12:09:29.953182,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T12:09:35.002159,normal,Rockfall risk is NORMAL (26.4%)
2025-12-17T12:09:40.040187,normal,Rockfall risk is NORMAL (30.3%)
2025-12-17T12:09:45.080598,normal,Rockfall risk is NORMAL (26.2%)
2025-12-17T12:09:50.127133,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T12:09:55.175885,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T12:10:00.221715,normal,Rockfall risk is NORMAL (26.7%)
2025-12-17T12:10:05.261093,normal,Rockfall risk is NORMAL (31.1%)
2025-12-17T12:10:10.309712,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T12:10:15.351702,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T12:10:20.394032,normal,Rockfall risk is NORMAL (29.2%)
2025-12-17T12:10:25.438334,normal,Rockfall risk is NORMAL (27.6%)
2025-12-17T12:10:30.494592,normal,Rockfall risk is NORMAL (29.4%)
2025-12-17T12:10:35.538354,normal,Rockfall risk is NORMAL (34.7%)
2025-12-17T12:10:40.583838,normal,Rockfall risk is NORMAL (28.4%)
2025-12-17T12:10:45.625305,normal,Rockfall risk is NORMAL (31.1%)
2025-12-17T12:10:50.659519,normal,Rockfall risk is NORMAL (26.9%)
2025-12-17T12:10:55.695380,normal,Rockfall risk is NORMAL (30.7%)
2025-12-17T12:11:00.734517,normal,Rockfall risk is NORMAL (34.5%)
2025-12-17T12:11:05.776798,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T12:11:10.827962,normal,Rockfall risk is NORMAL (31.2%)
2025-12-17T12:11:15.872181,normal,Rockfall risk is NORMAL (29.2%)
2025-12-17T12:11:20.914501,normal,Rockfall risk is NORMAL (34.7%)
2025-12-17T12:11:25.955362,normal,Rockfall risk is NORMAL (33.6%)
2025-12-17T12:11:30.997818,normal,Rockfall risk is NORMAL (26.3%)
2025-12-17T12:11:36.040956,normal,Rockfall risk is NORMAL (31.4%)
2025-12-17T12:11:41.078756,normal,Rockfall risk is NORMAL (27.0%)
2025-12-17T12:11:46.117322,normal,Rockfall risk is NORMAL (28.0%)
2025-12-17T12:11:51.164147,normal,Rockfall risk is NORMAL (27.9%)
2025-12-17T12:11:56.181863,normal,Rockfall risk is NORMAL (30.1%)
2025-12-17T12:12:01.225529,normal,Rockfall risk is NORMAL (32.6%)
2025-12-17T12:12:06.277394,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T12:12:11.323879,normal,Rockfall risk is NORMAL (27.6%)
2025-12-17T12:12:16.374215,normal,Rockfall risk is NORMAL (32.6%)
2025-12-17T12:12:21.412253,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T12:12:26.459289,normal,Rockfall risk is NORMAL (30.2%)
2025-12-17T12:12:31.500565,normal,Rockfall risk is NORMAL (30.4%)
2025-12-17T12:12:36.543652,normal,Rockfall risk is NORMAL (33.8%)
2025-12-17T12:12:41.584232,normal,Rockfall risk is NORMAL (32.0%)
2025-12-17T12:12:46.627346,normal,Rockfall risk is NORMAL (29.9%)
2025-12-17T12:12:51.678158,normal,Rockfall risk is NORMAL (29.2%)
2025-12-17T12:12:56.698137,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T12:13:01.715910,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T12:13:06.883564,normal,Rockfall risk is NORMAL (31.7%)
2025-12-17T12:13:11.987593,normal,Rockfall risk is NORMAL (25.6%)
2025-12-17T12:13:17.008031,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T12:13:22.028323,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T12:13:27.052923,normal,Rockfall risk is NORMAL (34.8%)
2025-12-17T12:13:32.071113,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T12:13:37.096774,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T12:13:42.118091,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T12:13:47.140353,normal,Rockfall risk is NORMAL (34.8%)
2025-12-17T12:13:52.159604,normal,Rockfall risk is NORMAL (34.6%)
2025-12-17T12:13:57.186841,normal,Rockfall risk is NORMAL (33.1%)
2025-12-17T12:14:02.206906,normal,Rockfall risk is NORMAL (28.2%)
2025-12-17T12:14:07.225663,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T12:14:12.244299,normal,Rockfall risk is NORMAL (25.9%)
2025-12-17T12:14:17.269304,normal,Rockfall risk is NORMAL (28.3%)
2025-12-17T12:14:22.294804,normal,Rockfall risk is NORMAL (31.0%)
2025-12-17T12:14:27.337961,normal,Rockfall risk is NORMAL (29.8%)
2025-12-17T12:14:32.383849,normal,Rockfall risk is NORMAL (25.4%)
2025-12-17T12:14:37.424612,normal,Rockfall risk is NORMAL (34.9%)
2025-12-17T12:14:42.470704,normal,Rockfall risk is NORMAL (25.5%)
2025-12-17T12:14:47.512578,normal,Rockfall risk is NORMAL (28.8%)
2025-12-17T12:14:52.536211,normal,Rockfall risk is NORMAL (29.4%)
2025-12-17T12:14:57.572790,normal,Rockfall risk is NORMAL (33.5%)
2025-12-17T12:15:02.615395,normal,Rockfall risk is NORMAL (33.3%)
2025-12-17T12:15:07.652669,normal,Rockfall risk is NORMAL (27.7%)
2025-12-17T12:15:12.696233,normal,Rockfall risk is NORMAL (28.9%)
2025-12-17T12:15:17.738947,normal,Rockfall risk is NORMAL (26.4%)
2025-12-17T12:15:22.778721,normal,Rockfall risk is NORMAL (34.3%)
2025-12-17T12:15:27.830198,normal,Rockfall risk is NORMAL (26.2%)
2025-12-17T12:15:32.873118,normal,Rockfall risk is NORMAL (25.8%)
2025-12-17T12:15:37.909622,normal,Rockfall risk is NORMAL (34.2%)
2025-12-17T12:15:42.954567,normal,Rockfall risk is NORMAL (34.4%)
2025-12-17T12:15:47.997249,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T12:15:53.016643,normal,Rockfall risk is NORMAL (26.5%)
2025-12-17T12:15:58.062419,normal,Rockfall risk is NORMAL (30.6%)
2025-12-17T12:16:03.110949,normal,Rockfall risk is NORMAL (32.9%)
2025-12-17T12:16:08.152920,normal,Rockfall risk is NORMAL (31.5%)
2025-12-17T12:16:13.203998,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T12:16:18.245080,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T12:16:23.289286,normal,Rockfall risk is NORMAL (33.7%)
2025-12-17T12:16:28.330480,normal,Rockfall risk is NORMAL (29.9%)
2025-12-17T12:16:33.374422,normal,Rockfall risk is NORMAL (30.5%)
2025-12-17T12:16:38.414514,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T12:16:43.463576,normal,Rockfall risk is NORMAL (32.2%)
2025-12-17T12:16:48.516439,normal,Rockfall risk is NORMAL (25.3%)
2025-12-17T12:16:53.539434,normal,Rockfall risk is NORMAL (31.2%)
2025-12-17T12:16:58.588700,normal,Rockfall risk is NORMAL (34.9%)
2025-12-17T12:17:03.632836,normal,Rockfall risk is NORMAL (28.5%)
2025-12-17T12:17:08.676821,normal,Rockfall risk is NORMAL (32.3%)
2025-12-17T12:17:13.717381,normal,Rockfall risk is NORMAL (28.1%)
2025-12-17T12:17:18.756808,normal,Rockfall risk is NORMAL (28.6%)
2025-12-17T12:17:23.794977,normal,Rockfall risk is NORMAL (31.9%)
2025-12-17T12:17:28.834048,normal,Rockfall risk is NORMAL (34.0%)
2025-12-17T12:17:33.874344,normal,Rockfall risk is NORMAL (25.0%)
2025-12-17T12:17:38.921418,normal,Rockfall risk is NORMAL (29.3%)
2025-12-17T12:17:43.965869,normal,Rockfall risk is NORMAL (25.8%)
2025-12-17T12:17:49.017758,normal,Rockfall risk is NORMAL (29.8%)
